|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Satırlar|||Bitirilen Eğitim Düzeyi|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||Erkek ve 14-17 ve Bilinmeyen|||||Erkek ve 14-17 ve İlköğretim||Erkek ve 14-17 ve İlkokul|||||Erkek ve 14-17 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 14-17 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 14-17 ve Okuma Yazma Bilmeyen|||||Erkek ve 14-17 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 18-21 ve Bilinmeyen|||||Erkek ve 18-21 ve İlköğretim|||||Erkek ve 18-21 ve İlkokul|||||Erkek ve 18-21 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 18-21 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 18-21 ve Okuma Yazma Bilmeyen|||||Erkek ve 18-21 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 18-21 ve Yüksekokul Veya Fakülte|||||Erkek ve 22-24 ve Bilinmeyen|||||Erkek ve 22-24 ve İlköğretim|||||Erkek ve 22-24 ve İlkokul|||||Erkek ve 22-24 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 22-24 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 22-24 ve Okuma Yazma Bilmeyen|||||Erkek ve 22-24 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 22-24 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 22-24 ve Yüksekokul Veya Fakülte|||||Erkek ve 25-29 ve Bilinmeyen|||||Erkek ve 25-29 ve Doktora|||||Erkek ve 25-29 ve İlköğretim|||||Erkek ve 25-29 ve İlkokul|||||Erkek ve 25-29 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 25-29 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 25-29 ve Okuma Yazma Bilmeyen|||||Erkek ve 25-29 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 25-29 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 25-29 ve Yüksekokul Veya Fakülte|||||Erkek ve 30-34 ve Bilinmeyen|||||Erkek ve 30-34 ve Doktora|||||Erkek ve 30-34 ve İlköğretim|||||Erkek ve 30-34 ve İlkokul|||||Erkek ve 30-34 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 30-34 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 30-34 ve Okuma Yazma Bilmeyen|||||Erkek ve 30-34 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 30-34 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 30-34 ve Yüksekokul Veya Fakülte|||||Erkek ve 35-39 ve Bilinmeyen|||||Erkek ve 35-39 ve Doktora|||||Erkek ve 35-39 ve İlköğretim|||||Erkek ve 35-39 ve İlkokul|||||Erkek ve 35-39 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 35-39 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 35-39 ve Okuma Yazma Bilmeyen|||||Erkek ve 35-39 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 35-39 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 35-39 ve Yüksekokul Veya Fakülte|||||Erkek ve 40-44 ve Bilinmeyen|||||Erkek ve 40-44 ve Doktora|||||Erkek ve 40-44 ve İlköğretim|||||Erkek ve 40-44 ve İlkokul|||||Erkek ve 40-44 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 40-44 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 40-44 ve Okuma Yazma Bilmeyen|||||Erkek ve 40-44 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 40-44 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 40-44 ve Yüksekokul Veya Fakülte|||||Erkek ve 45-49 ve Bilinmeyen|||||Erkek ve 45-49 ve Doktora|||||Erkek ve 45-49 ve İlköğretim|||||Erkek ve 45-49 ve İlkokul|||||Erkek ve 45-49 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 45-49 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 45-49 ve Okuma Yazma Bilmeyen|||||Erkek ve 45-49 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 45-49 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 45-49 ve Yüksekokul Veya Fakülte|||||Erkek ve 50-54 ve Bilinmeyen|||||Erkek ve 50-54 ve Doktora|||||Erkek ve 50-54 ve İlköğretim|||||Erkek ve 50-54 ve İlkokul|||||Erkek ve 50-54 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 50-54 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 50-54 ve Okuma Yazma Bilmeyen|||||Erkek ve 50-54 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 50-54 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 50-54 ve Yüksekokul Veya Fakülte|||||Erkek ve 55-59 ve Bilinmeyen|||||Erkek ve 55-59 ve Doktora|||||Erkek ve 55-59 ve İlköğretim|||||Erkek ve 55-59 ve İlkokul|||||Erkek ve 55-59 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 55-59 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 55-59 ve Okuma Yazma Bilmeyen|||||Erkek ve 55-59 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 55-59 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 55-59 ve Yüksekokul Veya Fakülte|||||Erkek ve 60-64 ve Bilinmeyen|||||Erkek ve 60-64 ve Doktora|||||Erkek ve 60-64 ve İlköğretim|||||Erkek ve 60-64 ve İlkokul|||||Erkek ve 60-64 ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 60-64 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 60-64 ve Okuma Yazma Bilmeyen|||||Erkek ve 60-64 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 60-64 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 60-64 ve Yüksekokul Veya Fakülte|||||Erkek ve 6-13 ve Bilinmeyen|||||Erkek ve 6-13 ve İlkokul|||||Erkek ve 6-13 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 6-13 ve Okuma Yazma Bilmeyen|||||Erkek ve 6-13 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 65+ ve Bilinmeyen|||||Erkek ve 65+ ve Doktora|||||Erkek ve 65+ ve İlköğretim|||||Erkek ve 65+ ve İlkokul|||||Erkek ve 65+ ve Lise Ve Dengi Meslek Okulu|||||Erkek ve 65+ ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Erkek ve 65+ ve Okuma Yazma Bilmeyen|||||Erkek ve 65+ ve Ortaokul Veya Dengi Meslek Ortaokul|||||Erkek ve 65+ ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Erkek ve 65+ ve Yüksekokul Veya Fakülte|||||Kadın ve 14-17 ve Bilinmeyen|||||Kadın ve 14-17 ve İlköğretim|Kadın ve 14-17 ve İlkokul|||||Kadın ve 14-17 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 14-17 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 14-17 ve Okuma Yazma Bilmeyen|||||Kadın ve 14-17 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 18-21 ve Bilinmeyen|||||Kadın ve 18-21 ve İlköğretim|||||Kadın ve 18-21 ve İlkokul|||||Kadın ve 18-21 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 18-21 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 18-21 ve Okuma Yazma Bilmeyen|||||Kadın ve 18-21 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 18-21 ve Yüksekokul Veya Fakülte|||||Kadın ve 22-24 ve Bilinmeyen|||||Kadın ve 22-24 ve İlköğretim|||||Kadın ve 22-24 ve İlkokul|||||Kadın ve 22-24 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 22-24 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 22-24 ve Okuma Yazma Bilmeyen|||||Kadın ve 22-24 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 22-24 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 22-24 ve Yüksekokul Veya Fakülte|||||Kadın ve 25-29 ve Bilinmeyen|||||Kadın ve 25-29 ve Doktora|||||Kadın ve 25-29 ve İlköğretim|||||Kadın ve 25-29 ve İlkokul|||||Kadın ve 25-29 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 25-29 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 25-29 ve Okuma Yazma Bilmeyen|||||Kadın ve 25-29 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 25-29 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 25-29 ve Yüksekokul Veya Fakülte|||||Kadın ve 30-34 ve Bilinmeyen|||||Kadın ve 30-34 ve Doktora|||||Kadın ve 30-34 ve İlköğretim|||||Kadın ve 30-34 ve İlkokul|||||Kadın ve 30-34 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 30-34 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 30-34 ve Okuma Yazma Bilmeyen|||||Kadın ve 30-34 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 30-34 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 30-34 ve Yüksekokul Veya Fakülte|||||Kadın ve 35-39 ve Bilinmeyen|||||Kadın ve 35-39 ve Doktora|||||Kadın ve 35-39 ve İlköğretim|||||Kadın ve 35-39 ve İlkokul|||||Kadın ve 35-39 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 35-39 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 35-39 ve Okuma Yazma Bilmeyen|||||Kadın ve 35-39 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 35-39 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 35-39 ve Yüksekokul Veya Fakülte|||||Kadın ve 40-44 ve Bilinmeyen|||||Kadın ve 40-44 ve Doktora|||||Kadın ve 40-44 ve İlköğretim|||||Kadın ve 40-44 ve İlkokul|||||Kadın ve 40-44 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 40-44 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 40-44 ve Okuma Yazma Bilmeyen|||||Kadın ve 40-44 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 40-44 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 40-44 ve Yüksekokul Veya Fakülte|||||Kadın ve 45-49 ve Bilinmeyen|||||Kadın ve 45-49 ve Doktora|||||Kadın ve 45-49 ve İlköğretim|||||Kadın ve 45-49 ve İlkokul|||||Kadın ve 45-49 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 45-49 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 45-49 ve Okuma Yazma Bilmeyen|||||Kadın ve 45-49 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 45-49 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 45-49 ve Yüksekokul Veya Fakülte|||||Kadın ve 50-54 ve Bilinmeyen|||||Kadın ve 50-54 ve Doktora|||||Kadın ve 50-54 ve İlköğretim|||||Kadın ve 50-54 ve İlkokul|||||Kadın ve 50-54 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 50-54 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 50-54 ve Okuma Yazma Bilmeyen|||||Kadın ve 50-54 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 50-54 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 50-54 ve Yüksekokul Veya Fakülte|||||Kadın ve 55-59 ve Bilinmeyen|||||Kadın ve 55-59 ve Doktora|||||Kadın ve 55-59 ve İlköğretim|||||Kadın ve 55-59 ve İlkokul|||||Kadın ve 55-59 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 55-59 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 55-59 ve Okuma Yazma Bilmeyen|||||Kadın ve 55-59 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 55-59 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 55-59 ve Yüksekokul Veya Fakülte|||||Kadın ve 60-64 ve Bilinmeyen|||||Kadın ve 60-64 ve Doktora|||||Kadın ve 60-64 ve İlköğretim|||||Kadın ve 60-64 ve İlkokul|||||Kadın ve 60-64 ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 60-64 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 60-64 ve Okuma Yazma Bilmeyen|||||Kadın ve 60-64 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 60-64 ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 60-64 ve Yüksekokul Veya Fakülte|||||Kadın ve 6-13 ve Bilinmeyen|||||Kadın ve 6-13 ve İlkokul|||||Kadın ve 6-13 ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 6-13 ve Okuma Yazma Bilmeyen|||||Kadın ve 6-13 ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 65+ ve Bilinmeyen|||||Kadın ve 65+ ve Doktora|||||Kadın ve 65+ ve İlköğretim|||||Kadın ve 65+ ve İlkokul|||||Kadın ve 65+ ve Lise Ve Dengi Meslek Okulu|||||Kadın ve 65+ ve Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen|||||Kadın ve 65+ ve Okuma Yazma Bilmeyen|||||Kadın ve 65+ ve Ortaokul Veya Dengi Meslek Ortaokul|||||Kadın ve 65+ ve Yüksek Lisans (5 Veya 6 Yıllık Fakülteler Dahil)|||||Kadın ve 65+ ve Yüksekokul Veya Fakülte|||||
|||2017|2018|2019|2020|2021|2017|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|2017|2018|2019|2020|2021|
